drug,side_effect,comment,score
vyvanse,hypertension,"For Chronic Fatigue Syndrome""I have tried several medications for chronic fatigue syndrome and nothing seems to help more than an hour or two. Vyvanse is a wonderful medication for chronic daytime sleepiness and fatigue. I could not believe the amount of work I was able to get done. It does not make you feel 'drugged' like other medications do. I felt like my old self again, before the days of CFS.""",6.235487222671509
vyvanse,hypertension,"For Binge Eating Disorder""I take Vyvanse for ADHD and Binge Eating Disorder. I am a recovered drug/alcohol addict (3.5 years) and that 'urge' moved to food. I am SO happy with Vyvanse, and think I'm finally ready to get off my Suboxone soon. This is the closest to 'normal' I have ever felt.""",6.233866035938263
vyvanse,hypertension,"""I started taking Vyvanse sophomore year of high school, and my grades went up, and I actually became a good student. But I went from 142 lbs to 117 lbs. Not a good medicine if you are not okay with losing weight.""",6.196276307106018
vyvanse,hypertension,"""This drug ruins lives. It causes moodiness, angry outbursts, and paranoia. Unfortunately, due to the nature of the beast, the individuals don't see themselves as moody, unhappy, or angry. Despite the claims, it is not non-addictive and it does cause addiction in some individuals. 

I've seen it in kids and adults. If you are using it for your kids, I don't judge you (because medication can be life changing and necessary for functioning), just monitor emotional/social side effects. I hope it works well for some people, but I've seen it cause so much turmoil.""",6.187945485115051
vyvanse,hypertension,"For Binge Eating Disorder""Been taking Vyvanse for binge eating disorder on and off for 2 years. It is the only thing that's helped me stop bingeing, therapy has never worked. It lifts the mental fog that usually clouds my judgment and leads to a binge, helps me understand my body's 'I'm full' cues, and reduces cravings. Now that I've fully committed to taking it daily, it's even helped me challenge my worst disordered food fears. In the past, when I lost weight, I only ate low-calorie unhealthy foods, but now I have the ability to challenge myself to eat healthy too, without being scared.""",6.18717759847641
vyvanse,hypertension,"""My 11-year-old son was diagnosed with ADHD 2 months ago. He was failing school (all F's but tested at a high school level). After starting Vyvanse, he now has all A's and two B's. It has helped him to concentrate and work to his ability. This new drug has given him his life back. Side effects were mild, and the life effects were out of this world!""",6.177293360233307
vyvanse,hypertension,"For Binge Eating Disorder""I was put on Vyvanse after my doctor diagnosed me with binge-eating disorder. Before this drug, I struggled for 6 years battling this eating disorder and gaining pounds along the way. Almost 2 years later and with the help of this medication, I have lost over 100 pounds. I feel great, this medication should be watched and used properly. My doctor was great about letting me know that it could make me stop eating altogether.""",6.174498200416565
vyvanse,dyspnoea,"For Binge Eating Disorder""I fought BED (binge eating disorder) and purging for 12 years before my PCP told me about Vyvanse. After a few days of taking the medication, all the obsession and thoughts were gone. Wow. Thank you Vyvanse""",6.513487160205841
vyvanse,dyspnoea,"For Binge Eating Disorder""I take Vyvanse for ADHD and Binge Eating Disorder. I am a recovered drug/alcohol addict (3.5 years) and that 'urge' moved to food. I am SO happy with Vyvanse, and think I'm finally ready to get off my Suboxone soon. This is the closest to 'normal' I have ever felt.""",6.447528660297394
vyvanse,dyspnoea,"""I started taking this pill and immediately noticed the difference. My life literally changed the moment I took the first pill. While I suffered from uncontrollable speech the first 2 days, but my body adjusted. I started with 50mg, and I now take 70mg. I am 23 years old. Some other side effects I have experienced are decreased libido, loss of weight, and appetite. However, I can concentrate on anything. This pill has taken the characteristic of lazy out of me. I am more productive than ever.""",6.435618877410889
vyvanse,dyspnoea,"For Chronic Fatigue Syndrome""I have tried several medications for chronic fatigue syndrome and nothing seems to help more than an hour or two. Vyvanse is a wonderful medication for chronic daytime sleepiness and fatigue. I could not believe the amount of work I was able to get done. It does not make you feel 'drugged' like other medications do. I felt like my old self again, before the days of CFS.""",6.426883697509766
vyvanse,dyspnoea,"""Addressing the misinformed subscriber who proclaimed, 'Vyvanse is SPEED!', and that its use led to his rapid addiction to speed. This is clinically not possible. Though there is an underlying component of amphetamine in this med, it is moreover a CNS (Central Nervous System Stimulant), as is strattera (which contains a large percentage of norepinephrine in it and may help those battling depression as well as ADD). Guess what else is classified as a CNS - your morning coffee. We all recognize Folgers and Nescafe as unregulated gateway drugs, so shouldn't we get excited about them as some of these 'users and their abuses of caffeine' aside the evils of Vyvanse? Personal responsibility and accountability are key.""",6.39867091178894
vyvanse,dyspnoea,"For Binge Eating Disorder""Been taking Vyvanse for binge eating disorder on and off for 2 years. It is the only thing that's helped me stop bingeing, therapy has never worked. It lifts the mental fog that usually clouds my judgment and leads to a binge, helps me understand my body's 'I'm full' cues, and reduces cravings. Now that I've fully committed to taking it daily, it's even helped me challenge my worst disordered food fears. In the past, when I lost weight, I only ate low-calorie unhealthy foods, but now I have the ability to challenge myself to eat healthy too, without being scared.""",6.365931570529938
vyvanse,dyspnoea,"For Binge Eating Disorder""I was put on Vyvanse after my doctor diagnosed me with binge-eating disorder. Before this drug, I struggled for 6 years battling this eating disorder and gaining pounds along the way. Almost 2 years later and with the help of this medication, I have lost over 100 pounds. I feel great, this medication should be watched and used properly. My doctor was great about letting me know that it could make me stop eating altogether.""",6.336937129497528
vyvanse,dyspnoea,"""I started taking Vyvanse sophomore year of high school, and my grades went up, and I actually became a good student. But I went from 142 lbs to 117 lbs. Not a good medicine if you are not okay with losing weight.""",6.3359410762786865
