drug,side_effect,comment,score
kapvay,abnormal,"""My 6-year-old tried this after Intuniv failed. It made him constantly tired and irritable, and actually made his impulsiveness worse since he just seemed cranky and emotional all of the time. It also constipated him to the point that he ended up with fissures. It never made a meaningful dent in his ability to concentrate or sit still, and he became more argumentative in school and less willing to comply. I've yet to meet anyone that these work for, but it sure would be nice if there were a non-stimulant that worked. We're on stimulants now and still haven't found a miracle there, either. I will say that it didn't affect his appetite, which was nice.""",1.5721851959824562
kapvay,abnormal,"""My granddaughter started Kapvay, and she is almost 10 years old. She has been diagnosed with ADD. She was using Intuniv, but 1 mg was not enough for attention, and 2 mg made her so, so tired. Started Kapvay, and WOW…cannot sleep…huge blister on her lip…legs hurt so bad. She is almost 10 but small, she weighs 47 pounds (she was a 2.8 lb preemie-11 weeks early). Have to stop medicine. I also read that it was not a great choice for ADD alone.""",1.5421818867325783
kapvay,abnormal,"""Depression for fifteen months hinged on the fact that my inattention was so bad. Every day it was constantly 'OH MY GOD, CAN'T DO ANYTHING.' I had so many motivations and ambitions for projects and was so overwhelmed by ADHD that I could not do any of it. All I can say is that I am really disappointed with Strattera... I fought and fought to get a stimulant to no avail, and they finally gave me Kapvay for bedtime. It's been two weeks, and my depression has finally lifted because my inattention and distraction are gone. They are symbiotic with each other. And now I can DO STUFF and not have to binge-watch Impractical Jokers anymore. To ADHD, I stand atop a tram in a superhero costume and say 'SUCK IT!!!'""",1.534410573542118
kapvay,abnormal,"""We have an 8-year-old who we adopted from foster care last year. He was diagnosed with ADHD soon after. He was put on Concerta. We saw definite improvement. But early this year, he started exhibiting increased symptoms of ADHD. He could not fall asleep until late, so we used Melatonin. His doctor started him on Kapvay about 5 weeks ago. We started seeing a great improvement the first week because he fell asleep without Melatonin and started getting 10 hours of sleep. The second week, we added the morning dose. Mornings immediately became incredible. We no longer needed checklists for him. The teacher said he still needed better focus, so he is now on 0.3mg. He is doing incredibly well. His doctor is going to wean him down on Concerta.""",1.5216475650668144
kapvay,abnormal,"""My son is 6 years old and was diagnosed with ADHD, ODD, Asperger's syndrome, and possible bipolar disorder. We have tried so many medications: Ritalin, Adderall, Focalin XR, Risperdal, Seroquel, and regular Clonidine. He is now taking 300 mg of Trazodone, which doesn't help, 15 mg of Abilify, and Kapvay. I've spaced the three medications out, but he still wakes up at 9 am and goes to bed at 3 am. I am at a loss right now because the psychiatrist says he's limited as to what he can put him on, but the Trazodone, I swear, seems to wire him up. He's wide awake as I am writing this post. The Kapvay does make him cranky and irritable during the afternoon. Any advice, please.""",1.4919871240854263
kapvay,suicidal ideation,"""My daughter has tried several other stimulant medicines with the most horrible side effects. Kapvay was tried and very well appreciated in our home and at her school. The teachers were amazed at the change and the relief for myself was a Godsend.""",0.7250296175479889
kapvay,suicidal ideation,"""I started my son on this medicine on Friday. He is doing well. No emotional breakdowns, no crying. The only issue I am having is he is falling asleep around noon every day. He hasn't had a nap since he was 16 months old. He is 7, going on 8. I can't imagine his teacher will be all that amused when he goes to sleep during class tomorrow.""",0.6788042187690735
kapvay,suicidal ideation,"""My 8-year-old son has been on various stimulants, in addition to regular clonidine, Intuniv, Risperdal, Seroquel, Strattera, and Abilify. My son is extremely impulsive and aggressive towards our family on a daily basis, and I had been thinking that nothing would help our son. Our new psychiatrist recommended Kapvay, and we were very skeptical, as our son was irritable and even more aggressive with regular clonidine. With Kapvay, there has been a SIGNIFICANT decrease in our son's aggressiveness. He is still very obsessive, rude, and verbally defiant. So physically, we rate Kapvay a TEN in decreasing aggression, but we only rated it a seven due to other factors. It is the ONLY medicine that has helped reduce physical aggression for our son.""",0.6617237031459808
kapvay,suicidal ideation,"""My 6-year-old tried this after Intuniv failed. It made him constantly tired and irritable, and actually made his impulsiveness worse since he just seemed cranky and emotional all of the time. It also constipated him to the point that he ended up with fissures. It never made a meaningful dent in his ability to concentrate or sit still, and he became more argumentative in school and less willing to comply. I've yet to meet anyone that these work for, but it sure would be nice if there were a non-stimulant that worked. We're on stimulants now and still haven't found a miracle there, either. I will say that it didn't affect his appetite, which was nice.""",0.6564789712429047
kapvay,suicidal ideation,"""My 6-year-old son was diagnosed with ADHD last year. I saw signs during the preschool years as he was kicked out of three schools. This has been a trying year as we started him on Concerta, Focalin 2.5, and Focalin ER. Intuniv: Although the stimulants were great and we saw the benefits, it was difficult for me to see the negative side effects (tics and meltdown). I had mentioned to my doctor a month ago about Clonidine to reduce side effects of stimulants. She declined as she was uncomfortable with providing adult medication to children. However, she contacted me about Kapvay, which has been wonderful. Day 6 and a bit sleepy, unlike Intuniv (sedated). I will keep you up to date.""",0.6552874594926834
kapvay,suicidal ideation,"""I have an 8-year-old son with ADHD. He is extremely hyper and unable to focus. School and friends became a true nightmare. We see a wonderful and highly respected psychiatrist who is very knowledgeable on ADHD medicines. I was told that when there is an emotional factor to the ADHD, Clonidine is the best medication for this. We tried Clonidine after MANY stimulants and non-stimulants, also antipsychotics. Clonidine 1.0 mg 2x a day was the only medicine that we saw immediate results with. The only side effect was tiredness, which did go away. I started him on Kapvay 2 weeks ago. This medicine is a true GODSEND. He is calm, focused, and far less emotional. We can't say enough great things. Please give this medicine a try.""",0.6540903002023697
